NAICS,Lat,Long,Emps
5413,39.619874,-104.90152,24
7221,39.613946,-105.00662,57
3231,39.733663,-104.98684,14
5413,39.759547,-104.99702,86
4421,39.740437,-105.08712,5
6211,39.747279,-104.96858,1
8139,39.652146,-105.06236,5
4422,39.720863,-104.95202,23
4236,39.727947,-105.01302,25
5411,39.669816,-105.11272,26
5419,39.657749,-105.08121,5
5411,39.648428,-104.98793,1
7221,39.831037,-104.93371,11
7221,39.787849,-104.97812,10
2382,39.66544,-104.86034,2
4251,39.802137,-104.98041,1
5511,39.624337,-104.89402,4
5311,39.708968,-104.94378,3
2111,39.741801,-104.98722,2
2371,39.875744,-104.87334,159
5313,39.696544,-105.01578,2
5313,39.681932,-105.02288,2
5313,39.639937,-105.03516,9
5313,39.738807,-104.98212,14
6233,39.745742,-104.93118,19
5511,39.751565,-104.99831,16
5313,39.731173,-104.97622,2
6233,39.751584,-104.99833,28
5511,39.779437,-104.8495,9
5412,39.791237,-105.07805,6
5311,39.689708,-105.07464,1
4251,39.742828,-104.98758,4
2382,39.812638,-104.97705,73
8111,39.6297,-104.98818,6
6232,39.671163,-104.97662,10
9241,39.741292,-104.98212,4
6211,39.728908,-104.82812,5
6116,39.74695,-105.14224,11
6211,39.632635,-104.90009,1
2111,39.745169,-104.9896,2
4422,39.719834,-104.95442,40
8111,39.727057,-105.02492,2
7223,39.676925,-105.00832,49
2389,39.774998,-105.1723,13
5411,39.748325,-104.9942,79
5242,39.6241,-104.988,1
3327,39.644137,-105.00308,2
5239,39.727916,-104.98508,4
4482,39.682046,-104.98778,4
8112,39.681163,-104.92212,2
6211,39.711237,-105.08648,4
5615,39.674664,-104.83948,9
4246,39.603397,-104.84308,4
6211,39.747802,-105.08122,25
4481,39.653657,-104.98742,4
9211,39.741503,-104.98852,15
5323,39.86405,-105.0253,2
5313,39.884862,-104.96022,7
7222,39.739382,-104.99152,8
4237,39.786218,-104.87192,12
8133,39.739742,-104.97052,5
6211,39.653237,-104.97848,63
5411,39.717033,-105.13295,8
5242,39.749769,-104.99558,26
5617,39.72661,-104.99012,1
5617,39.741537,-104.84072,71
5617,39.730863,-104.93852,71
3335,39.796316,-104.93656,9
5242,39.704037,-104.82692,45
5411,39.655183,-104.98502,4
5313,39.719263,-104.94827,1
6244,39.813298,-105.04642,29
6212,39.67804,-104.97358,4
5242,39.608355,-105.03518,4
2381,39.642437,-105.0231,20
6244,39.842237,-105.00582,20
7221,39.729063,-104.94033,21
7222,39.740437,-105.08022,28
5511,39.758939,-105.14232,15
7222,39.740337,-105.12109,35
7222,39.757979,-105.14268,46
7222,39.739888,-105.1977,24
7222,39.766194,-104.99498,18
7222,39.61824,-105.09318,48
7222,39.711237,-105.07258,48
7222,39.728941,-105.08178,30
7222,39.771344,-105.08122,39
7222,39.806594,-104.92981,67
5411,39.601271,-104.89009,1
6244,39.674663,-104.93912,25
6211,39.700337,-104.92919,11
6211,39.652112,-104.89892,6
6213,39.6792,-104.9621,1
2383,39.730176,-104.91748,2
7211,39.726939,-105.02492,23
2382,39.662488,-105.01562,3
5413,39.723795,-105.17932,7
6212,39.779837,-105.0634,1
6213,39.620836,-104.89536,1
4413,39.885137,-104.94282,15
4413,39.794146,-105.07883,14
4931,39.660367,-105.00449,6
4413,39.678572,-104.91724,9
4413,39.863837,-105.07758,18
4413,39.631811,-105.08178,28
4413,39.695609,-104.80962,15
4413,39.652967,-104.99148,13
4413,39.680776,-105.02482,13
4413,39.653237,-104.90867,12
4413,39.8129,-105.1301,15
4413,39.849137,-104.99971,15
4413,39.779851,-105.08122,13
4413,39.739963,-105.10612,17
4413,39.680264,-105.11982,19
4413,39.629145,-104.98818,9
4413,39.672634,-104.94042,19
4413,39.675196,-104.86582,17
4413,39.739963,-104.85858,10
5222,39.745001,-104.98758,32
2131,39.742828,-104.98758,5
8111,39.805493,-104.93125,8
8111,39.814573,-105.16497,8
8111,39.838371,-105.05312,9
7222,39.812763,-105.08114,14
5511,39.838337,-105.05246,4
8111,39.7956,-105.0963,9
8111,39.780569,-105.08122,9
4234,39.783963,-104.99563,38
4234,39.72167,-105.0076,26
2111,39.745001,-104.98758,1
5413,39.703,-105.08178,39
5313,39.674663,-104.84182,2
5413,39.788363,-105.13659,8
2382,39.712551,-105.06288,1
4453,39.76312,-105.14242,73
5311,39.721606,-104.98288,1
7222,39.676552,-104.90312,17
6232,39.639051,-105.00887,5
6232,39.6015,-104.99478,14
6232,39.608773,-104.98292,4
6232,39.615442,-104.98901,8
6232,39.614755,-105.01815,7
2362,39.827063,-105.06565,3
5323,39.702577,-104.99902,14
3399,39.730082,-104.99842,2
6211,39.741363,-105.04178,4
5418,39.751013,-104.99709,35
5413,39.718466,-105.13278,23
2381,39.825436,-105.02978,10
3212,39.85179,-104.90098,6
5313,39.747657,-104.99328,46
2382,39.80497,-105.06352,62
5617,39.612405,-104.89722,31
4238,39.771537,-104.92481,60
8139,39.686284,-104.92864,1
8111,39.711063,-105.0599,4
8111,39.7956,-105.0963,5
8111,39.710658,-104.94098,11
8111,39.770089,-105.08158,8
8111,39.725837,-104.99914,7
8111,39.740337,-105.12625,11
5411,39.713826,-104.94638,1
5221,39.745902,-104.99349,6
6211,39.690741,-104.83128,170
4512,39.751338,-105.00046,100
4512,39.740063,-104.95703,100
3323,39.798263,-104.90998,16
8111,39.739408,-105.05808,8
5413,39.742378,-104.98378,22
3327,39.811148,-104.97828,2
5416,39.747937,-105.15383,1
4251,39.760771,-105.00974,26
3219,39.770874,-104.85658,113
5413,39.650137,-105.07586,21
5413,39.653437,-104.9918,16
6212,39.672382,-105.08148,4
5311,39.695806,-104.97442,1
2111,39.741801,-104.98722,2
6211,39.671163,-104.97662,5
4251,39.826158,-105.03765,1
5313,39.713826,-104.94638,1
2383,39.800814,-104.98262,33
6212,39.754563,-105.11087,5
4232,39.633384,-105.00514,23
5411,39.649915,-104.99718,7
8111,39.798437,-105.06317,5
6211,39.653237,-104.97921,21
5221,39.746337,-104.98342,2
5418,39.842347,-104.90568,14
6116,39.69599,-104.99928,32
4481,39.78434,-105.00658,19
6212,39.652592,-104.97138,2
3342,39.680864,-105.05748,2
4511,39.697416,-104.96188,6
2111,39.745703,-104.99024,1
8111,39.615405,-105.01372,1
8141,39.650628,-104.93998,1
8121,39.791137,-105.01038,1
2111,39.70724,-104.93358,15
6211,39.653237,-104.98188,3
5412,39.621697,-105.03253,1
5221,39.693607,-105.02518,16
5242,39.704044,-105.13778,2
5324,39.754415,-105.11412,1
7221,39.800037,-105.07622,46
4453,39.696837,-104.84281,5
4233,39.624063,-105.11211,3
5411,39.601271,-104.89009,39
4236,39.678537,-104.92059,4
5242,39.66648,-104.94092,3
5419,39.734963,-104.9468,2
6212,39.711237,-105.08648,9
8139,39.6465,-104.9233,7
3231,39.729037,-105.00085,10
6212,39.698537,-104.9091,5
5239,39.743415,-104.97719,1
8121,39.715456,-105.16326,1
5415,39.627323,-104.8998,3
7222,39.726017,-104.84738,28
7222,39.856584,-105.08244,16
7222,39.696363,-104.82498,18
5511,39.620537,-104.89679,6
6211,39.618563,-104.86959,1
2111,39.74413,-104.98871,1
3231,39.799343,-104.97801,2
2361,39.835362,-105.12382,1
6211,39.747279,-104.96858,14
8141,39.7391,-104.9841,1
8113,39.775904,-104.95622,10
4842,39.760335,-104.9918,68
3335,39.790787,-105.13487,2
7223,39.758263,-105.01909,66
4533,39.720742,-104.95322,3
4234,39.765864,-105.10002,2
4431,39.746332,-104.99104,42
8121,39.734752,-105.15931,5
8121,39.717928,-104.95208,9
8121,39.609937,-105.09608,5
8121,39.856637,-105.05655,5
5242,39.620537,-104.89727,32
4237,39.763056,-104.98277,27
4238,39.776392,-104.90365,10
5417,39.696737,-105.08223,6
6212,39.661837,-104.84467,4
4453,39.674563,-104.8104,31
2383,39.825212,-105.02978,4
5313,39.65268,-104.98622,10
5413,39.746337,-104.98426,2
6244,39.673137,-104.81173,17
8139,39.649841,-104.99141,1
4483,39.764031,-105.14242,3
5242,39.883332,-105.04568,2
7221,39.675787,-104.87183,42
4244,39.623863,-104.90628,15
5411,39.741913,-104.99264,12
4242,39.792769,-105.13612,3
4413,39.769456,-104.98025,17
4422,39.802037,-104.97554,2
7221,39.796682,-104.93664,6
2389,39.8197,-105.16512,18
4231,39.662437,-105.01005,3
4539,39.662627,-104.84076,1
6241,39.741024,-104.97972,2
4232,39.71964,-105.00142,2
5411,39.779009,-105.10978,2
2362,39.641342,-105.00853,5
4483,39.667013,-104.94095,3
2371,39.805448,-105.06156,3
2382,39.64478,-105.07764,306
4251,39.740537,-105.07448,4
2382,39.774337,-104.99958,108
3399,39.695793,-105.00012,3
5322,39.793494,-105.05292,5
2382,39.739404,-105.16722,1
4232,39.705899,-104.98778,10
2382,39.696937,-105.06032,8
5223,39.749769,-104.99558,6
6211,39.746237,-104.96821,10
4539,39.694663,-104.98786,1
2382,39.720063,-105.01665,4
5413,39.7155,-105.15651,2
6212,39.662323,-104.85743,6
4241,39.770564,-104.92212,1
2362,39.656037,-105.07272,2
2111,39.679307,-104.90802,2
4244,39.771266,-104.97436,65
5511,39.741801,-104.98722,13
5311,39.736173,-104.96368,1
2389,39.812837,-104.94387,33
6212,39.652359,-104.89891,4
4236,39.881704,-104.98952,2
4422,39.739963,-104.92661,1
4422,39.663899,-104.86602,1
7222,39.721037,-104.99842,6
4242,39.762768,-104.84122,19
8111,39.798437,-105.0607,25
6211,39.782167,-105.06232,1
5312,39.704604,-104.93357,4
5411,39.745906,-104.99275,6
5411,39.750518,-104.99644,4
7221,39.653884,-105.19089,52
4539,39.793142,-105.02548,3
8141,39.704607,-104.95357,1
2373,39.798846,-105.06582,14
4251,39.64876,-105.00358,1
4422,39.784215,-104.94105,4
8111,39.739542,-104.96238,3
5411,39.744804,-104.98965,7
4251,39.725886,-104.96342,4
4481,39.83361,-105.00592,16
4481,39.652877,-104.98742,40
3371,39.789121,-104.84728,92
3327,39.798508,-105.06692,17
4911,39.795526,-104.90693,7
5613,39.652963,-104.90666,902
7222,39.639068,-104.98752,5
4461,39.671163,-104.97662,2
4251,39.801763,-104.9739,15
4531,39.848609,-105.00618,6
4483,39.71834,-104.95322,7
4238,39.642437,-105.02323,8
4441,39.740337,-105.10632,5
4233,39.696837,-104.99872,46
5239,39.653237,-104.89676,5
4422,39.706048,-104.92202,16
5312,39.678325,-104.92171,2
4241,39.79916,-104.98298,5
8139,39.802137,-104.98041,1
6211,39.746237,-104.96821,9
7222,39.678263,-104.96544,7
8129,39.8581,-104.8829,8
1114,39.816223,-104.96387,5
5241,39.743352,-104.98592,4
5413,39.744808,-105.11208,1
4411,39.884963,-104.99242,187
3323,39.710061,-105.00372,33
6241,39.744715,-104.97695,7
6213,39.699257,-104.9339,2
5414,39.698233,-104.96152,1
5222,39.684998,-104.94198,10
8139,39.735747,-104.97548,1
5313,39.677835,-104.92212,79
6211,39.638115,-104.9228,49
2383,39.800679,-104.98262,13
4885,39.653328,-104.81521,3
5413,39.756956,-105.14267,1
6211,39.766492,-105.08832,3
4238,39.609463,-105.10899,4
5411,39.618073,-104.89647,2
4532,39.723294,-104.98768,1
5311,39.857363,-104.99678,3
7221,39.740063,-104.95042,40
5412,39.823124,-104.93168,3
4461,39.677621,-104.92212,2
4483,39.720609,-104.95442,79
8139,39.736057,-104.96932,3
8139,39.708983,-104.97222,20
6116,39.754837,-105.11065,1
7224,39.696663,-105.05627,1
3231,39.778163,-105.00016,26
8139,39.735337,-104.96932,2
6212,39.650125,-105.07819,5
2389,39.762892,-104.82607,24
8139,39.735437,-104.98342,20
6211,39.731937,-104.82708,8
5239,39.631284,-104.89804,4
2383,39.85031,-105.09254,4
5242,39.802653,-105.07681,1
2389,39.891362,-104.86809,18
5413,39.88332,-105.07633,71
5413,39.719892,-104.81688,1
5413,39.747301,-104.98979,113
2383,39.803646,-105.06349,10
5416,39.619828,-104.89118,3
5511,39.750046,-105.10978,1
6212,39.692299,-105.08142,5
3219,39.789339,-104.95948,9
4441,39.751239,-104.87502,9
4241,39.769537,-105.06652,3
4238,39.776248,-104.97145,27
5239,39.685563,-104.94221,2
5416,39.726037,-104.89862,26
8141,39.647711,-104.93392,1
4511,39.769537,-105.0759,39
5416,39.760705,-105.00732,8
4231,39.638737,-105.01068,3
3335,39.774848,-104.99467,8
6211,39.731183,-104.93466,11
2361,39.73752,-105.00538,35
5619,39.821456,-104.98732,7
8139,39.638837,-104.89856,3
3391,39.678442,-104.8243,47
1114,39.81093,-104.98722,32
5412,39.655175,-104.83355,1
6213,39.776463,-105.07037,4
8139,39.733261,-104.93968,1
6212,39.719389,-105.13271,4
4237,39.637863,-104.8264,1
6213,39.710498,-104.94482,1
7221,39.688111,-104.94088,11
7224,39.696737,-104.9388,7
8139,39.674563,-104.81104,1
5413,39.746449,-104.99906,61
6243,39.739078,-105.07448,13
5242,39.801763,-105.08398,3
4411,39.824528,-104.92853,3
8114,39.747612,-105.14122,5
4238,39.724579,-105.00038,6
5416,39.672538,-105.08786,2
4237,39.797351,-104.86112,13
5411,39.741113,-104.98722,13
4413,39.727971,-105.02492,5
5511,39.743416,-105.16154,8
6212,39.652805,-104.9316,26
5416,39.717082,-104.94638,54
2389,39.679608,-105.13424,2
5411,39.615837,-104.89498,12
6212,39.839311,-105.08678,13
5412,39.744826,-105.10942,10
5242,39.652068,-104.98545,9
4411,39.614949,-104.98782,75
4921,39.801763,-104.91536,167
6211,39.653437,-104.99572,14
6211,39.746237,-104.96684,9
5416,39.712429,-105.13344,15
4234,39.714137,-104.95892,1
4411,39.6464,-105.0072,2
2381,39.795237,-105.15496,1
4531,39.656063,-105.05302,3
5182,39.746382,-104.98499,19
5324,39.697138,-104.86378,5
3335,39.80517,-105.05284,2
8111,39.747765,-104.80818,33
6212,39.769594,-105.06898,4
5231,39.743163,-104.9858,89
5411,39.728422,-105.10942,3
5411,39.744271,-104.99062,1
5418,39.743506,-104.97072,3
3261,39.802481,-105.04408,115
6212,39.830316,-105.00208,6
5411,39.716987,-104.94722,7
5413,39.74564,-104.99546,3
6211,39.731937,-104.82708,9
3219,39.718263,-104.9988,39
6211,39.741363,-105.04178,10
3327,39.666945,-105.01312,28
6211,39.678263,-104.92042,2
2389,39.743007,-105.10472,1
6211,39.630036,-104.95841,15
3231,39.679959,-104.99951,7
4511,39.740063,-105.07918,8
6212,39.744063,-104.96202,7
6211,39.727664,-104.82812,8
4539,39.728618,-105.17617,19
4442,39.648792,-105.02502,4
5413,39.711137,-104.95129,1
5413,39.719263,-104.94825,1
5313,39.677044,-104.89546,1
5412,39.633529,-104.9007,9
5613,39.723937,-104.97272,70
5617,39.693476,-104.99038,3
4453,39.714515,-104.98255,9
3231,39.68005,-104.99965,277
5239,39.632939,-104.91728,1
8111,39.740063,-105.09055,8
4483,39.88265,-104.97798,2
6211,39.863795,-104.98408,2
2111,39.744804,-104.98965,5
6212,39.839311,-105.08678,7
6211,39.671961,-104.97358,2
5419,39.650882,-104.8085,19
3231,39.692036,-105.00152,55
4859,39.775297,-104.81275,44
6212,39.669838,-104.86449,5
6212,39.721154,-104.95838,3
6241,39.884862,-104.96022,3
6241,39.744774,-104.99077,5
6241,39.725363,-104.80741,4
6241,39.74109,-104.97858,13
6241,39.748667,-105.08158,9
2382,39.812367,-105.1727,2
6212,39.718674,-104.94758,2
6219,39.899201,-104.99642,7
6212,39.661837,-104.84453,1
2361,39.705136,-105.11436,2
5419,39.767938,-105.10988,96
4244,39.818407,-104.95938,112
4885,39.775366,-104.84472,13
9211,39.7391,-104.9841,9
6213,39.690349,-104.86608,22
2382,39.727973,-105.00142,5
4244,39.876263,-104.94902,2
2381,39.678363,-104.88768,22
5615,39.881648,-104.97798,8
5242,39.841563,-105.07961,12
4842,39.845415,-105.10968,19
7222,39.653237,-104.89916,10
5311,39.612744,-105.00192,3
5412,39.741837,-104.97322,2
8139,39.638837,-104.89955,7
5413,39.6557,-105.08158,3
3331,39.789637,-104.8505,15
8112,39.785922,-104.91272,4
2361,39.689263,-105.07741,1
6214,39.672948,-104.97358,21
2381,39.870563,-104.86685,16
4234,39.610067,-104.87074,2
5411,39.743731,-104.98818,36
4453,39.626781,-104.88502,8
6116,39.741954,-104.976,31
5411,39.699257,-104.9339,1
4441,39.873324,-104.87602,4
7222,39.743619,-105.02538,9
6211,39.653237,-104.97921,9
6211,39.671163,-104.97662,1
5611,39.724665,-104.95358,1
7222,39.748407,-104.99615,20
7221,39.886587,-105.07352,62
7221,39.711337,-104.82227,66
7221,39.734752,-105.15931,44
7221,39.747053,-104.99423,62
7221,39.650896,-104.91328,69
7222,39.743804,-104.99075,30
7221,39.743804,-104.99075,181
7221,39.734294,-105.16079,77
7221,39.734555,-105.16043,84
7221,39.60947,-105.08778,60
7221,39.653237,-104.90493,63
7221,39.856714,-105.07736,49
7221,39.717867,-104.95742,82
7221,39.762599,-105.14242,72
7221,39.702665,-104.94042,70
7221,39.856637,-105.08026,74
7221,39.718104,-105.08122,77
7221,39.711739,-104.82428,83
7221,39.614263,-105.09261,81
4251,39.614857,-104.90373,4
2389,39.808963,-104.99528,216
5311,39.731609,-104.98342,23
6211,39.709028,-104.93358,1
4841,39.834851,-105.02872,1
2383,39.783963,-104.99624,74
8113,39.714937,-105.0089,4
6241,39.862036,-104.97988,2
8139,39.719611,-104.81702,5
5242,39.628685,-104.8966,200
5411,39.7449,-104.96082,2
4442,39.8127,-105.1925,10
1114,39.8127,-105.1925,21
4442,39.676862,-104.94042,8
1114,39.830497,-104.95425,102
5411,39.741113,-104.98722,25
4233,39.660637,-105.00938,46
5617,39.69378,-104.80962,51
2111,39.745001,-104.98758,12
5615,39.661049,-104.85598,13
2383,39.830362,-105.07072,7
8132,39.662558,-104.92968,5
4241,39.679837,-104.90742,20
5614,39.666017,-105.07258,1
8121,39.703051,-104.95953,2
8132,39.743731,-104.98818,27
7221,39.680358,-105.08168,15
5411,39.742641,-104.98592,10
4251,39.672382,-105.08148,3
8111,39.79104,-105.13772,5
3323,39.82572,-105.03738,2
6211,39.711454,-105.10277,6
5413,39.743009,-105.09098,1
2382,39.667837,-105.01421,102
4249,39.828963,-104.96906,41
6242,39.809572,-104.90728,21
2389,39.662625,-104.86235,24
3335,39.677559,-104.99932,17
7221,39.754201,-104.99125,13
7224,39.739863,-104.97569,36
8141,39.719109,-104.96922,1
5312,39.751013,-104.99709,14
6212,39.669838,-104.86449,5
5418,39.613437,-104.99558,1
5411,39.760704,-105.00968,2
2382,39.771896,-104.97189,4
8141,39.712007,-104.94943,1
8139,39.721941,-104.98902,1
2362,39.862737,-105.02411,6
6211,39.725755,-104.97658,1
3327,39.644234,-105.00383,22
5312,39.735163,-104.98342,8
4237,39.644276,-105.00152,21
7221,39.613563,-105.01653,14
5321,39.631339,-104.89799,1
5321,39.609737,-104.89832,2
5321,39.728764,-105.16512,1
5321,39.639975,-105.02509,3
5321,39.679892,-105.08168,1
5321,39.740164,-105.1384,1
5321,39.642063,-105.00324,1
5321,39.709144,-104.93207,14
5321,39.728624,-104.98758,1
5321,39.764563,-104.81053,2
5321,39.684282,-104.98734,2
5321,39.659088,-104.84627,3
5321,39.776451,-105.10942,4
5321,39.676737,-104.93879,22
5321,39.721821,-104.98768,7
5321,39.740406,-105.10287,5
5321,39.739963,-104.93574,8
5321,39.827063,-105.03571,6
5321,39.753888,-104.98752,10
5321,39.762554,-104.90358,3
5321,39.697002,-104.94042,3
5321,39.720582,-104.86578,34
5321,39.730691,-105.17388,15
5321,39.635533,-105.08132,16
5321,39.682153,-104.86572,14
5321,39.734504,-105.08112,8
5321,39.622304,-104.98818,72
8141,39.629837,-104.95782,1
8132,39.70724,-104.93358,12
8139,39.651719,-104.92157,1
4238,39.7368,-105.1166,9
7221,39.679994,-104.99018,11
4481,39.885437,-104.99245,7
5313,39.686438,-104.93922,1
6213,39.849049,-105.01958,17
8112,39.816034,-105.02538,4
2213,39.712063,-105.14271,3
5411,39.746387,-104.99913,13
8134,39.704949,-104.94098,7
4483,39.746436,-104.99419,1
5323,39.805363,-104.93444,16
5313,39.714563,-104.94722,2
7221,39.885437,-104.99026,49
7221,39.794817,-105.07822,33
7221,39.696363,-104.82552,29
7221,39.685843,-104.94097,38
7221,39.649764,-105.08168,48
7221,39.85704,-105.05807,31
7221,39.667201,-104.86592,28
4539,39.693669,-104.98022,1
5311,39.693842,-104.93492,2
6111,39.774039,-105.05928,19
5511,39.743151,-105.15698,2
4249,39.649537,-104.99859,11
5414,39.6801,-104.9406,12
6211,39.674663,-104.93211,1
8111,39.801263,-105.0813,5
2382,39.695613,-105.05302,5
5242,39.724134,-105.13219,1
2111,39.74248,-104.97322,1
8112,39.722507,-105.1972,1
4481,39.679238,-104.95922,7
4481,39.748451,-105.00133,1
4232,39.649663,-105.07747,1
5414,39.758363,-105.04998,33
4239,39.645297,-105.02303,7
2389,39.692192,-105.05682,6
5221,39.743731,-104.98818,1
5221,39.745001,-104.98758,10
5614,39.738154,-105.0909,7
4248,39.737093,-104.99565,2
6211,39.745757,-105.10978,6
2382,39.696563,-104.99598,88
6213,39.878054,-104.97798,35
5411,39.613063,-105.00928,2
5411,39.700437,-105.11147,4
2373,39.831037,-104.93654,20
4251,39.600196,-104.90391,1
3231,39.614601,-105.01492,6
7221,39.732237,-105.00512,43
4413,39.740043,-104.82166,3
4235,39.7747,-104.92212,17
8111,39.70591,-104.91262,10
5617,39.633363,-104.88548,12
4231,39.741437,-105.07379,5
8112,39.732016,-105.02528,15
4451,39.749947,-104.90838,3
2382,39.616567,-105.14109,6
8111,39.830276,-104.95462,13
5311,39.691455,-104.94088,25
2381,39.764956,-104.98702,51
8111,39.740437,-105.0956,7
8111,39.740782,-104.84728,5
8111,39.758039,-104.94032,6
5331,39.623863,-104.90628,22
5413,39.61103,-105.01972,66
2111,39.745906,-104.99275,3
6244,39.711063,-104.92912,17
5313,39.700337,-104.86282,49
6211,39.746237,-104.96821,39
5413,39.745906,-104.99275,28
4238,39.758321,-105.00718,7
4251,39.718077,-105.19182,6
6241,39.763577,-104.96738,4
5419,39.65394,-105.03192,2
2389,39.664898,-105.01322,4
4413,39.636663,-105.01362,4
8139,39.726097,-104.98128,1
8139,39.73015,-104.98212,1
8114,39.75513,-104.98478,4
4483,39.734752,-105.15931,8
4532,39.75513,-104.98478,15
5511,39.75513,-104.98478,12
8113,39.801763,-104.97259,5
4244,39.727665,-105.00178,4
4842,39.792815,-104.90962,31
6111,39.668446,-104.96078,89
5615,39.686438,-104.93922,9
5418,39.73737,-105.10467,39
2362,39.728547,-105.01338,13
4251,39.802137,-104.98041,1
6212,39.738269,-105.15751,11
5242,39.786979,-105.10936,2
5419,39.723479,-104.98732,6
4511,39.624237,-105.02065,105
4237,39.711773,-104.99719,23
4237,39.7812,-104.93142,21
5511,39.740263,-105.0208,8
6212,39.750959,-105.10942,5
2382,39.620108,-104.89637,3
4452,39.823549,-105.00602,4
5419,39.817532,-105.08168,14
4238,39.692462,-104.99782,8
5418,39.683755,-104.98068,11
5311,39.695693,-104.93602,5
2361,39.821037,-104.99853,7
8111,39.679701,-104.99092,1
8141,39.637298,-104.94882,1
2381,39.661084,-105.01442,150
5311,39.819963,-105.08215,2
2381,39.774784,-104.97284,29
5223,39.754663,-105.01693,3
2131,39.712163,-104.90086,1
8139,39.741503,-104.98852,5
9211,39.72189,-104.89664,139
3324,39.836364,-104.97772,122
4841,39.803,-104.98768,98
5251,39.728493,-104.98018,26
6114,39.750518,-104.99644,19
6211,39.671163,-104.97662,2
5411,39.677421,-104.87393,2
5415,39.751013,-104.99709,6
5411,39.7232,-104.99068,15
2382,39.837446,-105.17708,2
6211,39.840169,-105.05218,6
5313,39.618545,-104.90332,11
6215,39.724373,-104.88425,99
6216,39.70724,-104.93358,287
7111,39.736402,-104.98592,79
3119,39.82883,-104.97808,31
2372,39.718808,-104.94758,1
6211,39.726572,-104.98342,1
8111,39.776323,-105.05652,1
5411,39.725737,-104.98342,2
8111,39.740537,-105.05734,2
6211,39.639031,-104.93231,1
5414,39.70724,-104.93358,13
5222,39.622563,-104.88952,2
5222,39.689437,-104.94281,1
5222,39.618073,-104.89647,3
5222,39.650239,-105.07408,9
5222,39.720863,-104.95238,12
5222,39.713727,-104.82564,2
5222,39.622563,-104.88952,27
5222,39.616137,-104.89508,132
5222,39.624305,-104.89741,14
5222,39.6801,-104.9406,13
5222,39.627323,-104.8998,1
5222,39.6801,-104.9406,3
5222,39.623863,-104.89611,7
5222,39.6801,-104.9406,21
5222,39.767263,-104.9024,8
5222,39.689437,-104.94281,21
5222,39.686061,-104.94096,1
5222,39.659522,-104.84892,4
5222,39.685843,-104.94097,10
5222,39.710863,-105.08296,15
8139,39.738637,-104.99871,5
8139,39.731193,-105.17232,4
8141,39.638463,-104.9369,2
4238,39.736737,-105.06702,7
3133,39.678449,-104.99868,4
6211,39.741363,-105.04178,3
7222,39.695844,-104.94032,168
6213,39.778048,-105.08158,1
4236,39.688354,-104.98768,10
6232,39.733837,-104.98045,8
6211,39.653237,-104.98188,26
5418,39.778063,-105.13241,1
3141,39.735974,-104.99852,11
5413,39.672382,-105.08148,20
2389,39.671337,-104.896,78
5411,39.74714,-104.96082,1
5322,39.698981,-104.90802,8
5313,39.607237,-104.93052,1
4251,39.771237,-104.91014,2
6211,39.688516,-104.83092,6
8141,39.707437,-104.95903,1
2361,39.612806,-105.1007,6
5413,39.745806,-104.95998,11
6212,39.688752,-104.92212,3
4841,39.692802,-104.99232,10
5411,39.728422,-105.10942,1
5411,39.74397,-104.97108,5
5241,39.623703,-104.89836,28
5231,39.711339,-104.94365,4
3219,39.812663,-105.02348,7
8121,39.863363,-105.00866,2
8121,39.723082,-105.08178,7
6211,39.744937,-104.97275,4
6211,39.731937,-104.82708,4
5419,39.689676,-104.98022,1
6211,39.731937,-104.82708,3
5613,39.754663,-105.01738,74
8141,39.744804,-104.98965,6
2382,39.675777,-104.97008,1
5311,39.733887,-104.93858,1
5242,39.6677,-104.94042,1
6111,39.718678,-105.06187,8
8139,39.638837,-104.90425,1
2371,39.749112,-105.15971,3
7221,39.791636,-105.07822,35
4841,39.703502,-104.99902,11
4249,39.792419,-104.99482,171
7222,39.646137,-105.07838,2
5311,39.732863,-105.02188,9
4511,39.652863,-104.92908,17
9211,39.699323,-104.93632,73
8139,39.704023,-104.9339,87
8134,39.801762,-104.98148,3
9211,39.739863,-104.9848,42
2381,39.682237,-104.93701,102
5414,39.725937,-105.0605,2
2361,39.733967,-104.96205,1
2382,39.753137,-105.0554,37
5412,39.713941,-105.13844,3
4442,39.799069,-105.08299,5
3363,39.701926,-104.99938,3
8111,39.841837,-104.90642,1
2382,39.761622,-104.85078,12
5221,39.749714,-104.99305,38
5416,39.712061,-105.14017,4
6212,39.899537,-104.94127,3
8111,39.672578,-104.97358,5
4237,39.696563,-104.99598,22
5418,39.641913,-105.00842,19
5412,39.676463,-104.93942,3
5418,39.758091,-104.98975,60
3231,39.723307,-104.98612,2
2361,39.799498,-105.08038,3
5241,39.699257,-104.9339,3
5241,39.745906,-104.99275,3
5241,39.704828,-104.93348,10
5241,39.649269,-105.08168,7
5241,39.601271,-104.89009,8
5241,39.745906,-104.99275,14
5241,39.672274,-104.87089,8
5241,39.784441,-105.13818,4
5241,39.699257,-104.9339,17
5241,39.784441,-105.13818,5
5241,39.699257,-104.9339,4
5241,39.897925,-105.07402,11
5241,39.699257,-104.9339,62
5241,39.717033,-105.13295,7
5511,39.699257,-104.9339,6
3231,39.732483,-104.86572,10
4251,39.762639,-104.82418,5
5412,39.653237,-104.90132,13
5411,39.839994,-105.05218,2
5231,39.719551,-104.95718,9
5231,39.704023,-104.9339,6
5231,39.744804,-104.98965,16
5411,39.735163,-104.99048,32
5411,39.739683,-105.13963,3
